msgctl(msqid=216, cmd=0xb, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x2d2d2d2d, cmd=0xb, buf=0x7fa31567e000) = -1 (Invalid argument)
msgctl(msqid=-5, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=-5, cmd=0xb, buf=0x7fa31547e000) = -1 (Invalid argument)
msgctl(msqid=-10, cmd=0xb, buf=0x7fa317386000) = -1 (Invalid argument)
msgctl(msqid=0xffffffffffff0004, cmd=0xb, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x7f6e9e47, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=-5, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xd5d5d5d5, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0x6f07dd5326, cmd=0xb, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0xfff9, cmd=0xb, buf=0x7fa31527a000) = -1 (Invalid argument)
msgctl(msqid=0x56020480a0808141, cmd=0xb, buf=0x7fa31527a000) = -1 (Invalid argument)
msgctl(msqid=0x3907b8515314, cmd=0xb, buf=0x7fa31567e000) = -1 (Invalid argument)
msgctl(msqid=0x44444444, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=-10, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=128, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=-256, cmd=0xb, buf=0x7fa31547e000) = -1 (Invalid argument)
msgctl(msqid=59, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=8, cmd=0xb, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=89, cmd=0xb, buf=0x7fa315279000) = -1 (Invalid argument)
msgctl(msqid=0xc0000000, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xd03689b61d, cmd=0xb, buf=0x7fa31527c000) = -1 (Invalid argument)
msgctl(msqid=0xaaaaaaaa, cmd=0xb, buf=0x7fa31587e000) = -1 (Invalid argument)
msgctl(msqid=119, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=-5, cmd=0xb, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=-9, cmd=0xb, buf=0x7fa31527e000) = -1 (Invalid argument)
msgctl(msqid=-5, cmd=0x0, buf=0x7fa31567e000) = -1 (Invalid argument)
msgctl(msqid=222, cmd=0x2, buf=0x7f660cafb000) = -1 (Invalid argument)
msgctl(msqid=128, cmd=0x2, buf=0x7f660a9ed000) = -1 (Invalid argument)
msgctl(msqid=0x858a28b84, cmd=0x2, buf=0x7f660abf2000) = -1 (Invalid argument)
msgctl(msqid=0xfffa, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xfc6c366477, cmd=0x2, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x10160a, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=8192, cmd=0x2, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=-7, cmd=0x2, buf=0x7f660a9f2000) = -1 (Invalid argument)
msgctl(msqid=59, cmd=0x2, buf=0x7f660a9ed000) = -1 (Invalid argument)
msgctl(msqid=0x40062000401, cmd=0x2, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0x5b4b4b4b, cmd=0x2, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0xffffefff, cmd=0x2, buf=0x7f660a9ee000) = -1 (Invalid argument)
msgctl(msqid=0xe0e0e0e0, cmd=0x2, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x753d, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=-3, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0x4850f8731c716742, cmd=0x2, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=146, cmd=0x2, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x4022880310a004, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xcb5ce96f8376e9, cmd=0x2, buf=0x7f660a9ee000) = -1 (Invalid argument)
msgctl(msqid=4097, cmd=0x2, buf=0x7f660a9f0000) = -1 (Invalid argument)
msgctl(msqid=0x101255f1, cmd=0x2, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=512, cmd=0x2, buf=0x7f660b1f2000) = -1 (Invalid argument)
msgctl(msqid=0x6c2c036484131134, cmd=0x2, buf=0x7f660a9ed000) = -1 (Invalid argument)
msgctl(msqid=-9, cmd=0x2, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0xe0e0e0e0, cmd=0x2, buf=0x7f660adf2000) = -1 (Invalid argument)
msgctl(msqid=8200, cmd=0x2, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=32, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=-10, cmd=0x2, buf=0x7f660a9f2000) = -1 (Invalid argument)
msgctl(msqid=0xc3c3c3c3, cmd=0x2, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=114, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=-2, cmd=0x2, buf=0x7f660b1f2000) = -1 (Invalid argument)
msgctl(msqid=150, cmd=0x2, buf=0x7f660a9f2000) = -1 (Invalid argument)
msgctl(msqid=0xa682e30a2c, cmd=0x2, buf=0x7f660a9ee000) = -1 (Invalid argument)
msgctl(msqid=-4, cmd=0x2, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x800000, cmd=0x2, buf=0x7f660a9ed000) = -1 (Invalid argument)
msgctl(msqid=0x7fffffeb, cmd=0x2, buf=0x7f660abf2000) = -1 (Invalid argument)
msgctl(msqid=0x240209300b0, cmd=0x2, buf=0x7f660b1f2000) = -1 (Invalid argument)
msgctl(msqid=0x2f591839fc17, cmd=0x2, buf=0x7f660cafc000) = -1 (Invalid argument)
msgctl(msqid=0x10000000, cmd=0x2, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=2, cmd=0x2, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=5075, cmd=0x2, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x1058209aa629d1, cmd=0x2, buf=0x7f660a9ed000) = -1 (Invalid argument)
msgctl(msqid=36, cmd=0x2, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=62, cmd=0x2, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=62, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xffdb00f3a9810212, cmd=0x2, buf=0x7f660a9f1000) = -1 (Invalid argument)
msgctl(msqid=-3, cmd=0x2, buf=0x7f660a9f2000) = -1 (Invalid argument)
msgctl(msqid=0x80000086, cmd=0x2, buf=0x7f660abf2000) = -1 (Invalid argument)
msgctl(msqid=0x72d1032011, cmd=0x2, buf=0x7f660a9f2000) = -1 (Invalid argument)
msgctl(msqid=0xfff9, cmd=0x2, buf=0x7f660a9ee000) = -1 (Invalid argument)
msgctl(msqid=0x40000013, cmd=0x2, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x73727272, cmd=0x1, buf=0x0) = -1 (Bad address)
msgctl(msqid=42, cmd=0x1, buf=0x7f660adf2000) = -1 (Invalid argument)
msgctl(msqid=0xda673cc5e989df3, cmd=0x1, buf=0x7f660adf2000) = -1 (Invalid argument)
msgctl(msqid=0x5000, cmd=0x1, buf=0x7f660aff2000) = -1 (Invalid argument)
msgctl(msqid=0xffff, cmd=0x1, buf=0x1) = -1 (Bad address)
msgctl(msqid=0x22109aa347623fd0, cmd=0x1, buf=0x4) = -1 (Bad address)
msgctl(msqid=0x2a06c94b5, cmd=0x1, buf=0x7f660a9f1000) = -1 (Invalid argument)
msgctl(msqid=2, cmd=0x1, buf=0x7f660a9f2000) = -1 (Invalid argument)
msgctl(msqid=0xe5e5e5e5, cmd=0x1, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=512, cmd=0x1, buf=0x7f660b1f2000) = -1 (Invalid argument)
msgctl(msqid=0, cmd=0x1, buf=0x7f660adf2000) = -1 (Invalid argument)
msgctl(msqid=0x130115e10867091, cmd=0x1, buf=0x8) = -1 (Bad address)
msgctl(msqid=0xffffff4b, cmd=0x1, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=-5, cmd=0x1, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xffff, cmd=0x1, buf=0x7f660a9f2000) = -1 (Invalid argument)
msgctl(msqid=0xffffffffd5ffffc7, cmd=0x1, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0x6f3f0ee1ca, cmd=0x1, buf=0x7f660abf2000) = -1 (Invalid argument)
msgctl(msqid=144, cmd=0x1, buf=0x7f660aff2000) = -1 (Invalid argument)
msgctl(msqid=0xffff, cmd=0x1, buf=0x7f660abf2000) = -1 (Invalid argument)
msgctl(msqid=-6, cmd=0x1, buf=0x7f660cafa000) = -1 (Invalid argument)
msgctl(msqid=0x401b1e707e93d6c4, cmd=0x1, buf=0x8) = -1 (Bad address)
msgctl(msqid=0xe904596fd479a51a, cmd=0x1, buf=0x7f660b1f2000) = -1 (Invalid argument)
msgctl(msqid=0x3f3f3f3f, cmd=0x1, buf=0x4) = -1 (Bad address)
msgctl(msqid=213, cmd=0x1, buf=0x0) = -1 (Bad address)
msgctl(msqid=0x200000, cmd=0x1, buf=0x0) = -1 (Bad address)
msgctl(msqid=-140, cmd=0x1, buf=0x7f660b1f2000) = -1 (Invalid argument)
msgctl(msqid=0xf87e76773fde, cmd=0x1, buf=0x7f660cafb000) = -1 (Invalid argument)
msgctl(msqid=0x8000, cmd=0x1, buf=0x1) = -1 (Bad address)
msgctl(msqid=-2, cmd=0x1, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x8df2e7032aa99d, cmd=0x1, buf=0x7f660a9f2000) = -1 (Invalid argument)
msgctl(msqid=0xffffffff82828283, cmd=0x1, buf=0x7f660a9f2000) = -1 (Invalid argument)
msgctl(msqid=64, cmd=0x1, buf=0x4) = -1 (Bad address)
msgctl(msqid=-10, cmd=0x1, buf=0x7f660adf2000) = -1 (Invalid argument)
msgctl(msqid=0xfffffffff8000000, cmd=0x1, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x400000, cmd=0x1, buf=0x7f660a9ee000) = -1 (Invalid argument)
msgctl(msqid=0x3da5652161f8, cmd=0x1, buf=0x0) = -1 (Bad address)
msgctl(msqid=0x5000, cmd=0x1, buf=0x8) = -1 (Bad address)
msgctl(msqid=-9, cmd=0x1, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0x40000, cmd=0x1, buf=0x0) = -1 (Bad address)
msgctl(msqid=0xffffffff52525252, cmd=0x1, buf=0x0) = -1 (Bad address)
msgctl(msqid=0x3e3e3e3e, cmd=0x1, buf=0x8) = -1 (Bad address)
msgctl(msqid=255, cmd=0x1, buf=0x1) = -1 (Bad address)
msgctl(msqid=0, cmd=0x1, buf=0x0) = -1 (Bad address)
msgctl(msqid=200, cmd=0x1, buf=0x7f660abf2000) = -1 (Invalid argument)
msgctl(msqid=0x4d4d4d4d, cmd=0x1, buf=0x4) = -1 (Bad address)
msgctl(msqid=1024, cmd=0x1, buf=0x0) = -1 (Bad address)
msgctl(msqid=130, cmd=0x1, buf=0x8) = -1 (Bad address)
msgctl(msqid=-8, cmd=0x1, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0x100000, cmd=0x1, buf=0x0) = -1 (Bad address)
msgctl(msqid=0xcbcbcbcb, cmd=0x1, buf=0x7f660a9f2000) = -1 (Invalid argument)
msgctl(msqid=0x96969696, cmd=0x1, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=138, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xbcbcbcbc, cmd=0x0, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0xffff, cmd=0x0, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=3598, cmd=0x0, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0x13c108880081, cmd=0x0, buf=0x7f660adf2000) = -1 (Invalid argument)
msgctl(msqid=0x177ca89cbb, cmd=0x0, buf=0x7f660a9f1000) = -1 (Invalid argument)
msgctl(msqid=-2, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x973660e111, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=36, cmd=0x0, buf=0x7f660abf2000) = -1 (Invalid argument)
msgctl(msqid=0xc3c3c3c3, cmd=0x0, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x9090909, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=120, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=-65, cmd=0x0, buf=0x7f660a9ed000) = -1 (Invalid argument)
msgctl(msqid=0x10000000, cmd=0x0, buf=0x7f660a9ed000) = -1 (Invalid argument)
msgctl(msqid=55, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xfbfbfbfb, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0x258e6c8abbbe, cmd=0x0, buf=0x7f660a9ee000) = -1 (Invalid argument)
msgctl(msqid=0, cmd=0x0, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0x8383, cmd=0x0, buf=0x7f660a9ed000) = -1 (Invalid argument)
msgctl(msqid=0x800dc05e5fd80, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xffff, cmd=0x0, buf=0x7f660aff2000) = -1 (Invalid argument)
msgctl(msqid=0xf70601da85, cmd=0x0, buf=0x7f660abf2000) = -1 (Invalid argument)
msgctl(msqid=0x3bbbdf49b11b35, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x64646464, cmd=0x0, buf=0x7f660cafc000) = -1 (Invalid argument)
msgctl(msqid=-1, cmd=0x0, buf=0x7f660abf2000) = -1 (Invalid argument)
msgctl(msqid=0x30e7b8dc, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0x22004000, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x10000, cmd=0x0, buf=0x7f660a9ed000) = -1 (Invalid argument)
msgctl(msqid=3072, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=-2, cmd=0x0, buf=0x7f660adf2000) = -1 (Invalid argument)
msgctl(msqid=0xffffffff1e1e1e1e, cmd=0x0, buf=0x7f660abf2000) = -1 (Invalid argument)
msgctl(msqid=-7, cmd=0x0, buf=0x7f660a9f2000) = -1 (Invalid argument)
msgctl(msqid=-1, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xffffff308cb6316f, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0x9d9d9d9d, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=64, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=-2, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=-4, cmd=0x0, buf=0x7f660abf2000) = -1 (Invalid argument)
msgctl(msqid=-3, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=34, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=9509, cmd=0x0, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x3084100008, cmd=0x0, buf=0x7f660aff2000) = -1 (Invalid argument)
msgctl(msqid=0xffff, cmd=0x0, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=-10, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0xf000, cmd=0x0, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0xf6be57fe581a, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=-3, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x5c47b1, cmd=0x0, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x400200000804000, cmd=0x0, buf=0x7f660a9ed000) = -1 (Invalid argument)
msgctl(msqid=0xa158219, cmd=0x0, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x100000, cmd=0x0, buf=0x7f660adf2000) = -1 (Invalid argument)
msgctl(msqid=54, cmd=0x3, buf=0x8) = -1 (Bad address)
msgctl(msqid=0xffa4, cmd=0x3, buf=0x7f660cafc000) = 1
msgctl(msqid=8, cmd=0xc, buf=0x4) = -1 (Bad address)
msgctl(msqid=0x369e03650274, cmd=0xc, buf=0x4) = -1 (Bad address)
msgctl(msqid=0x12200101, cmd=0xc, buf=0x7f660adf2000) = 1
msgctl(msqid=0x5b5b5b5b, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=8190, cmd=0xb, buf=0x7f660a9ef000) = -1 (Invalid argument)
msgctl(msqid=0, cmd=0xb, buf=0x7f660a9f2000) = -1 (Invalid argument)
msgctl(msqid=0x4000000, cmd=0xb, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x7080000, cmd=0xb, buf=0x7f660adf2000) = -1 (Invalid argument)
msgctl(msqid=0xfffffff7, cmd=0xb, buf=0x7f660abf2000) = -1 (Invalid argument)
msgctl(msqid=0x37fd33523ef8, cmd=0xb, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x4c00008a, cmd=0xb, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0xf96c470898, cmd=0xb, buf=0x7f660b0f2000) = -1 (Invalid argument)
msgctl(msqid=149, cmd=0xb, buf=0x7f660a9ee000) = -1 (Invalid argument)
msgctl(msqid=-2, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0x4c30580a28a4, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=-7, cmd=0xb, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x4000004a, cmd=0xb, buf=0x7f660cafc000) = -1 (Invalid argument)
msgctl(msqid=0x1848cd41f51c60, cmd=0xb, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0xfffa, cmd=0xb, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=174, cmd=0xb, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0xffffefff, cmd=0xb, buf=0x7f660cafb000) = -1 (Invalid argument)
msgctl(msqid=8, cmd=0xb, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x37ea4125afab, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0x80000, cmd=0xb, buf=0x7f660a9f2000) = -1 (Invalid argument)
msgctl(msqid=0x10000, cmd=0xb, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=128, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xe5d6d7045f8dd2, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0x7e7e, cmd=0xb, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x619403b94a6808be, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0xd0d42c81, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0x15151515, cmd=0xb, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0xffffffff9e9e9e9e, cmd=0xb, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x8000, cmd=0xb, buf=0x7f660a9ed000) = -1 (Invalid argument)
msgctl(msqid=8, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xa2a2a2a2, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0x401020000000100, cmd=0xb, buf=0x7f660cafb000) = -1 (Invalid argument)
msgctl(msqid=0x8004a060c0, cmd=0xb, buf=0x7f660a9ed000) = -1 (Invalid argument)
msgctl(msqid=0x23232323, cmd=0xb, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0x10000000, cmd=0xb, buf=0x7f660a9ee000) = -1 (Invalid argument)
msgctl(msqid=0x60000000, cmd=0xb, buf=0x7f660b1f2000) = -1 (Invalid argument)
msgctl(msqid=0x21000400, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0x8f8f8f8f, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xffff0000, cmd=0xb, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0, cmd=0xb, buf=0x7f660cafc000) = -1 (Invalid argument)
msgctl(msqid=0x5bfe5ff976d7, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xffffffffffff0001, cmd=0xb, buf=0x7f660adf2000) = -1 (Invalid argument)
msgctl(msqid=0x32323232, cmd=0xb, buf=0x7f660a9f2000) = -1 (Invalid argument)
msgctl(msqid=0x41b3488109f024, cmd=0xb, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=4096, cmd=0xb, buf=0x7f660a9ed000) = -1 (Invalid argument)
msgctl(msqid=0x2527097101a30ce1, cmd=0xb, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0xffffffff80000000, cmd=0xb, buf=0x7f660adf2000) = -1 (Invalid argument)
msgctl(msqid=122, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=-4, cmd=0xb, buf=0x7f660adf2000) = -1 (Invalid argument)
msgctl(msqid=0xee1e000, cmd=0xb, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=3774, cmd=0x0, buf=0x7f660a9ed000) = -1 (Invalid argument)
msgctl(msqid=-1, cmd=0x2, buf=0x7f254d92e000) = -1 (Invalid argument)
msgctl(msqid=236, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=-6, cmd=0x2, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0xfffffff9f3bf7cfb, cmd=0x2, buf=0x7f254fa36000) = -1 (Invalid argument)
msgctl(msqid=0x900000080, cmd=0x2, buf=0x7f254d92e000) = -1 (Invalid argument)
msgctl(msqid=128, cmd=0x2, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0x16969696, cmd=0x2, buf=0x7f254d92b000) = -1 (Invalid argument)
msgctl(msqid=0x5040, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0x1e1e1e1e, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xfffffffb, cmd=0x2, buf=0x7f254d92b000) = -1 (Invalid argument)
msgctl(msqid=0x1000000, cmd=0x2, buf=0x7f254d92e000) = -1 (Invalid argument)
msgctl(msqid=0xffff, cmd=0x2, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=0xa7a7a7a7, cmd=0x2, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=128, cmd=0x2, buf=0x7f254fa38000) = -1 (Invalid argument)
msgctl(msqid=0x42000000, cmd=0x2, buf=0x7f254fa38000) = -1 (Invalid argument)
msgctl(msqid=0xffff, cmd=0x2, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=16, cmd=0x2, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0xd8d8d8d8, cmd=0x2, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=252, cmd=0x2, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=0xfffffffe, cmd=0x2, buf=0x7f254d92e000) = -1 (Invalid argument)
msgctl(msqid=0xffffff45ea8a6c09, cmd=0x2, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=3807, cmd=0x2, buf=0x7f254e12e000) = -1 (Invalid argument)
msgctl(msqid=-6, cmd=0x2, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=0xa3a3a3a3, cmd=0x2, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=43, cmd=0x2, buf=0x7f254d92b000) = -1 (Invalid argument)
msgctl(msqid=-2, cmd=0x2, buf=0x7f254d92c000) = -1 (Invalid argument)
msgctl(msqid=0xffffffffffff725f, cmd=0x2, buf=0x7f254d92c000) = -1 (Invalid argument)
msgctl(msqid=0xfffff000, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xffff0000, cmd=0x2, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=56, cmd=0x2, buf=0x7f254fa36000) = -1 (Invalid argument)
msgctl(msqid=0x63f1, cmd=0x2, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x810003d4, cmd=0x2, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=16, cmd=0x2, buf=0x7f254dd2e000) = -1 (Invalid argument)
msgctl(msqid=0x4225c8a09a0, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0, cmd=0x2, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=0x20000000, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0, cmd=0x2, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=8, cmd=0x2, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0xfffffff9, cmd=0x2, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=0x2a116f2c41b9, cmd=0x2, buf=0x7f254e02e000) = -1 (Invalid argument)
msgctl(msqid=0, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xffffffff, cmd=0x2, buf=0x7f254e02e000) = -1 (Invalid argument)
msgctl(msqid=0xffffffff58585859, cmd=0x2, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0x74747474, cmd=0x2, buf=0x7f254d92c000) = -1 (Invalid argument)
msgctl(msqid=0x10000, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xfffffe7e835dffff, cmd=0x2, buf=0x7f254d92d000) = -1 (Invalid argument)
msgctl(msqid=0xe119f000, cmd=0x2, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=-5, cmd=0x2, buf=0x7f254d92e000) = -1 (Invalid argument)
msgctl(msqid=170, cmd=0x2, buf=0x1) = -1 (Invalid argument)
msgctl(msqid=-33, cmd=0x2, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=0xf8f8f8f8, cmd=0x2, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=24, cmd=0x1, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=0xffffffff, cmd=0x1, buf=0x8) = -1 (Invalid argument)
msgctl(msqid=143, cmd=0x1, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=0x745890512409, cmd=0x1, buf=0x7f254d92c000) = -1 (Invalid argument)
msgctl(msqid=0xba2f24f33a67e3e, cmd=0x1, buf=0x8) = -1 (Bad address)
msgctl(msqid=0x22730e8378, cmd=0x1, buf=0x7f254d92d000) = -1 (Invalid argument)
msgctl(msqid=-6, cmd=0x1, buf=0x7f254fa36000) = -1 (Invalid argument)
msgctl(msqid=0x94949494, cmd=0x1, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=0x19278467d00, cmd=0x1, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=0xffeffbfdfffcd800, cmd=0x1, buf=0x0) = -1 (Invalid argument)
msgctl(msqid=235, cmd=0x1, buf=0x7f254db2e000) = -1 (Invalid argument)
msgctl(msqid=0x40000000, cmd=0x1, buf=0x0) = -1 (Bad address)
msgctl(msqid=248, cmd=0x1, buf=0x7f254fa36000) = -1 (Invalid argument)
msgctl(msqid=0xab6468626, cmd=0x1, buf=0x4) = -1 (Invalid argument)
msgctl(msqid=0x131269e26212088a, cmd=0x1, buf=0x7f254e02e000) = -1 (Invalid argument)
msgctl(msqid=0x5c00220e0050, cmd=0x1, buf=0x7f254dd2e000) = -1 (Invalid argument)
